city,companyId,companySize,businessZones,firstType,secondType,education,industryField,positionId,positionAdvantage,positionName,positionLables,salary,workYear
北京,701,500-2000人,"['管庄', '双桥']",技术,后端开发,本科,"移动互联网,电子商务",1492691,补充医疗，弹性工作，班车接送，带薪年假,高级数据分析工程师,"['数据分析', '数据']",15k-25k,3-5年
北京,107423,2000人以上,"['上地', '马连洼', '西二旗']",产品,产品经理/产品设计师,本科,O2O,2388143,快速发展 准上市公司,数据产品经理/资深数据分析师,"['分析师', '产品经理', '数据分析', '产品', '数据']",20k-30k,3-5年
北京,61871,50-150人,"['亮马桥', '三元桥', '燕莎']",技术,高端技术职位,本科,移动互联网,2238193,六险一金，加班补贴，弹性工作制,大数据开发工程师,"['大数据', '数据库', '数据']",20k-40k,3-5年
北京,5812,2000人以上,,运营,运营,本科,"企业服务,数据服务",2291067,平台广，机遇多，福利好。,大数据与商业分析售前顾问,"['大数据', '顾问', '数据', 'BI', '售前']",15k以上,3-5年
北京,32836,500-2000人,,技术,后端开发,本科,O2O,2167257,双休，风口发展平台，技术产品驱动,数据分析（北京）,"['数据分析', '数据']",15k-25k,3-5年
北京,118560,500-2000人,"['亮马桥', '三元桥', '燕莎']",技术,数据开发,本科,"社交网络,电子商务",2424622,发展空间大,数据开发工程师,"['大数据', '数据挖掘', '数据库', '数据']",15k-30k,3-5年
北京,27129,50-150人,,技术,后端开发,本科,"企业服务,数据服务",2286176,钱多、有成长，有发展，就等你~,数据处理工程师,['数据'],10k-15k,3-5年
北京,22045,150-500人,"['望京', '大山子', '酒仙桥']",技术,后端开发,本科,"移动互联网,游戏",2346334,"带薪假期,股票,早午晚餐,福利津贴",大数据工程师,"['大数据', '数据']",20k-30k,3-5年
北京,89541,2000人以上,"['西北旺', '马连洼', '上地']",技术,数据开发,本科,"移动互联网,电子商务",1613053,15薪、六险一金、体检,大数据--算法工程师,"['大数据', '数据挖掘', '数据', '算法']",30k-60k,3-5年
北京,28818,500-2000人,['西北旺'],技术,后端开发,本科,"移动互联网,企业服务",2327659,部门总监为行业大咖、快速办理工作居住证,大数据开发工程师,"['大数据', '数据库', '数据']",15k-30k,3-5年
北京,51649,500-2000人,"['知春路', '学院路', '北航']",技术,后端开发,本科,"移动互联网,金融",2530909,我们是心在一起的团队，我们能创造未来,大数据开发工程师,"['大数据', '数据库', '数据']",20k-30k,3-5年
北京,77962,50-150人,"['望京', '大山子', '花家地']",技术,后端开发,不限,"企业服务,数据服务",1494036,硅谷牛人，弹性工作，五险一金，股票期权,大数据工程师,"['大数据', '数据']",25k-40k,3-5年
北京,4286,500-2000人,"['上地', '马连洼', '西二旗']",金融,天使投资/VC/PE,本科,"移动互联网,游戏",2368220,"公司平台大,关注核心",投资分析师,"['分析师', '投资']",15k-30k,3-5年
北京,39934,150-500人,,技术,运维安全,本科,"移动互联网,电子商务",2396359,免费水果零食，每年2次加薪机会，领导超棒,数据仓库,"['数据仓库', '数据']",15k-30k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",产品,产品经理,本科,"移动互联网,O2O",2548237,核心部门，平台大，待遇优，发展空间大,支付平台-高级数据分析师,"['支付', '平台', '分析师', '数据分析', '数据']",15k-30k,3-5年
北京,89541,2000人以上,"['西北旺', '马连洼', '上地']",技术,后端开发,本科,"移动互联网,电子商务",1610188,跟世界大牛一起做同事,大数据--算法研究员,"['大数据', '数据', '算法']",30k-60k,3-5年
北京,121,150-500人,"['将台路', '酒仙桥', '大山子']",技术,后端开发,本科,"移动互联网,生活服务",1998265,年底双薪 免费午饭 拟上市公司,大数据开发工程师（高级）,"['大数据', '数据库', '数据']",20k-30k,3-5年
北京,11001,50-150人,"['万泉河', '苏州桥', '苏州街']",技术,后端开发,本科,"企业服务,金融",1860992,精益创业，多元福利，硅谷文化，人人期权,大数据算法工程师,"['大数据', '数据', '算法']",20k-25k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",技术,后端开发,本科,移动互联网,1447199,五险一金 商业保险 期权激励 带薪年假,POI数据研发工程师,['数据'],20k-40k,3-5年
北京,45562,150-500人,"['西二旗', '西北旺', '上地']",技术,DBA,本科,金融,2509699,"七险一金,弹性工作,节日福利,团建旅游",大数据开发工程师,"['大数据', '数据库', 'DBA', '数据']",13k-18k,3-5年
北京,3038,500-2000人,"['中关村', '知春路', '双榆树']",技术,后端开发,本科,数据服务,1220390,技术型公司 大数据 牛人多 发展前景好,高级大数据开发工程师,"['大数据', '数据库', '数据']",15k-30k,3-5年
北京,4836,2000人以上,,开发/测试/运维类,数据开发,不限,电子商务,2574985,弹性工作 福利待遇好 工作环境优,BI工程师/大数据开发工程师,"['资深', '高级', '中级', '数据分析', '数据', 'BI']",18k-30k,3-5年
北京,43655,50-150人,"['西北旺', '马连洼', '上地']",技术,后端开发,本科,硬件,1626365,IoT云计算业界最优秀技术团队,大数据研发工程师,"['大数据', '数据']",25k-40k,3-5年
北京,122289,少于15人,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,企业服务",1662252,优秀者有丰厚的股权,高级数据工程师,['数据'],18k-25k,3-5年
北京,93925,50-150人,"['十里堡', '四惠', '八里庄']",技术,后端开发,本科,"移动互联网,其他",2214522,独栋办公楼、领导牛、平台好、高速成长,大数据工程师,"['大数据', '数据']",13k-25k,3-5年
北京,64490,50-150人,"['马连洼', '西北旺', '上地']",技术,企业软件,本科,"信息安全,数据服务",2314440,五险一金、带薪年休假、节日礼金、餐补,中级大数据开发工程师,"['大数据', '数据库', '数据']",12k-22k,3-5年
北京,43016,2000人以上,"['安贞', '安华', '小关']",运营,运营,本科,"电子商务,O2O",1576290,良好的工作环境 发展空间大,数据分析师（商城版块）,"['分析师', '数据分析', '数据']",10k-15k,3-5年
北京,50604,150-500人,['立水桥'],技术,后端开发,本科,硬件,1672897,团队nice、弹性工作、期权奖励,大数据研发工程师,"['大数据', '数据']",25k-35k,3-5年
北京,147,150-500人,"['苏州街', '北京大学', '颐和园']",产品,产品经理,本科,"企业服务,招聘",2127530,"发展空间大,团队扁平化,节日福利",数据产品经理,"['产品经理', '产品', '数据']",20k-30k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",2548074,核心部门，平台大，待遇优，发展空间大,支付平台-高级数据分析师,"['支付', '平台', '分析师', '数据分析', '数据']",10k-20k,3-5年
北京,89541,2000人以上,"['西北旺', '马连洼', '上地']",技术,后端开发,本科,"移动互联网,电子商务",2559439,期权、15薪、六险一金、体检,算法研究员-大数据(J11493),"['大数据', '数据', '算法']",25k-50k,3-5年
北京,701,500-2000人,"['管庄', '双桥']",技术,后端开发,本科,"移动互联网,电子商务",1492709,补充医疗，弹性工作，班车接送，带薪年假,大数据架构工程师,"['大数据', '架构师', '数据']",15k-25k,3-5年
北京,102159,15-50人,,技术,后端开发,本科,"企业服务,数据服务",1963986,Empower every engineer to do more,大数据开发工程师,"['大数据', '数据库', '数据']",15k-30k,3-5年
北京,149800,50-150人,['百子湾'],产品/需求/项目类,数据分析,本科,"移动互联网,O2O",2571048,年底双薪、带薪年假、五险一金、大平台,数据分析,"['大数据', '数据分析', '数据']",8k-10k,3-5年
北京,1650,2000人以上,"['西二旗', '龙泽', '回龙观']",技术,企业软件,本科,"移动互联网,数据服务",2435325,世界500强公司，技术型部门，氛围积极向上,大数据高级工程师,"['大数据', '数据']",12k-16k,3-5年
北京,1337,150-500人,,技术,后端开发,本科,"移动互联网,数据服务",2409191,超棒的工作环境 弹性工作制,大数据开发工程师,"['大数据', '数据库', '数据']",18k-30k,3-5年
北京,122355,50-150人,,技术,后端开发,本科,"电子商务,移动互联网",2510903,"平台大,待遇好,美女多",大数据应用开发,"['大数据', '数据']",13k-25k,3-5年
北京,121879,150-500人,,技术,后端开发,本科,"移动互联网,电子商务",2551525,五险一金 年底双薪,高级数据研发工程师,['数据'],20k-40k,3-5年
北京,64490,50-150人,,技术,后端开发,本科,"信息安全,数据服务",2258541,五险一金、年休假、餐补、节日礼金、年终奖,高级大数据开发工程师,"['大数据', '数据库', '数据']",25k-30k,3-5年
北京,3328,2000人以上,"['人民大学', '中关村']",运营,运营,本科,"移动互联网,教育",2492346,上市公司 leader nice,数据分析师（运营团队）,"['分析师', '运营', '数据分析', '数据']",10k-18k,3-5年
北京,104715,150-500人,"['长椿街', '西便门', '复兴门']",技术,数据开发,本科,"移动互联网,金融",2253870,"办公环境,定期培训,晋升空间,福利待遇",数据研发工程师,"['数据挖掘', '数据']",15k-30k,3-5年
北京,329,2000人以上,,产品,产品经理,本科,"数据服务,文化娱乐",2304435,优秀团队 上升空间 年底双薪 多月奖金,数据分析师-内容部,"['分析师', '数据分析', '数据']",18k-25k,3-5年
北京,61844,50-150人,,技术,后端开发,大专,数据服务,2321204,行业新锐，大数据朝阳行业，,数据处理工程师,"['后端开发', '数据']",15k-30k,3-5年
北京,106303,2000人以上,"['中关村', '知春路', '双榆树']",市场与销售,市场/营销,本科,"移动互联网,广告营销",1689219,一年15天年假，弹性工作时间，文化灵活,搜狐媒体-新闻客户端-高级数据分析师,"['分析师', '数据分析', '客户端', '媒体', '数据']",20k-25k,3-5年
北京,50702,2000人以上,"['大山子', '花家地']",技术,后端开发,本科,"移动互联网,O2O",2144413,期权,数据分析开发工程师,"['数据分析', '数据']",25k-45k,3-5年
北京,102796,2000人以上,"['西北旺', '马连洼', '上地']",运营,运营,本科,移动互联网,1849809,年底3薪，高绩效激励，行业内领先地位。,数据分析师（BI）,"['分析师', '数据分析', '数据', 'BI']",15k-30k,3-5年
北京,138428,15-50人,,开发/测试/运维类,数据开发,本科,"移动互联网,数据服务",2576487,"前沿技术,大数据应用,弹性工作,工程师文化",大数据工程师,,15k-25k,3-5年
北京,8103,2000人以上,"['中关村', '苏州街', '苏州桥']",技术,数据开发,本科,"移动互联网,文化娱乐",2491465,足够强大的团队!,反作弊数据分析师,"['模式识别', '反作弊', '分析师', '数据分析', '数据挖掘', '数据', '算法']",20k-30k,3-5年
北京,11317,2000人以上,"['北京站', '建国门', '花市']",技术,数据开发,硕士,金融,2373367,BAT级一线互联网公司团队，发展前景好,大数据研发,"['大数据', '数据挖掘', '数据']",35k-40k,3-5年
北京,3038,500-2000人,"['中关村', '知春路', '双榆树']",技术,后端开发,本科,数据服务,1638572,六险一金、弹性工作、奖金丰厚、技术牛人多,大数据开发工程师,"['大数据', '数据库', '数据']",15k-30k,3-5年
北京,53225,2000人以上,['北七家'],产品,产品经理/产品设计师,本科,移动互联网,1911055,优秀平台 职业发展 健全福利制度,数据项目需求分析师,"['分析师', '产品经理', '数据', '需求分析']",15k-18k,3-5年
北京,61844,50-150人,,技术,后端开发,博士,数据服务,2060831,大数据行业，政府背景，大数据研究院诚聘,高级数据分析师（数据挖掘）,"['分析师', '数据分析', '数据挖掘', '数据']",20k-35k,3-5年
北京,4836,2000人以上,"['大屯', '奥运村', '亚运村']",技术,后端开发,本科,电子商务,1423278,弹性工作 晋升空间大 PB级数据 数据完善,大数据仓库工程师,"['数据仓库', '大数据', '数据']",20k-35k,3-5年
北京,121,150-500人,"['将台路', '酒仙桥', '大山子']",职能,财务,本科,"移动互联网,生活服务",2161917,薪酬体系佳，晋升空间大,财务分析师,"['分析师', '财务']",13k-20k,3-5年
北京,1730,150-500人,"['望京', '大山子', '酒仙桥']",技术,后端开发,硕士,移动互联网,2364831,超棒团队，超好福利在等你！,大数据开发工程师,"['大数据', '数据库', '数据']",20k-40k,3-5年
北京,94373,50-150人,"['花乡', '看丹桥']",产品,产品经理,本科,"移动互联网,医疗健康",2083653,五险一金 车饭补 节日福利,需求分析师,"['分析师', '需求分析']",10k-20k,3-5年
北京,46399,50-150人,"['西二旗', '龙泽', '回龙观']",职能,财务,本科,O2O,2495956,财务团队能力优秀 欢迎人才加入,财务分析师,"['分析师', '财务']",10k-20k,3-5年
北京,136978,2000人以上,"['望京', '大山子', '花家地']",产品,产品经理,本科,金融,2457741,主力项目 朝阳团队 舒适环境 前景广阔,数据分析产品经理,"['产品经理', '数据分析', '产品', '数据']",15k-25k,3-5年
北京,50604,150-500人,['立水桥'],技术,DBA,本科,硬件,1672812,团队nice、期权奖励、弹性工作,数据仓库高级工程师,"['数据仓库', '数据']",20k-30k,3-5年
北京,50702,2000人以上,"['大山子', '望京', '酒仙桥']",运营,运营,本科,"移动互联网,O2O",2463237,外卖配送事业群-战略中心,高级数据分析师（美团外卖配送-北京总部）,"['分析师', '数据分析', '数据']",15k-25k,3-5年
北京,13321,150-500人,,技术,后端开发,本科,游戏,2516306,"国际团队,一线技术,成长空间,福利超好",Python高级工程师/全栈工程师/数据导向,"['Python', '全栈', '数据']",15k-30k,3-5年
北京,1914,2000人以上,"['安贞', '安华', '和平里']",技术,后端开发,本科,"数据服务,文化娱乐",2213757,优秀团队，核心业务,数据开发工程师,"['大数据', '数据库', '数据']",15k-25k,3-5年
北京,5024,150-500人,"['中关村', '双榆树', '双安']",技术,后端开发,本科,"移动互联网,企业服务",2554829,股票期权、七险一金、国外旅游,高级大数据工程师,"['大数据', '数据']",20k-40k,3-5年
北京,3772,50-150人,"['建外大街', '国贸', 'CBD']",开发/测试/运维类,前端开发/移动开发,本科,"移动互联网,社交网络",2548973,"六险一金,免费早晚餐,年终奖,带薪年假",大数据工程师／Big Data Engineer,"['大数据', '数据', 'BI']",15k-30k,3-5年
北京,90948,500-2000人,"['五道口', '学院路', '北航']",技术,DBA,本科,移动互联网,2173399,"年终奖,带薪假期,六险一金,餐补",数据分析工程师,"['数据分析', '数据']",15k-30k,3-5年
北京,47956,2000人以上,"['太阳宫', '西坝河', '国展']",技术,后端开发,本科,金融,2506986,"六险一金,弹性工作制,节假日礼金,竞争力薪酬",高级大数据开发工程师,"['大数据', '数据库', '数据']",20k-40k,3-5年
北京,118975,少于15人,"['万泉河', '苏州街', '苏州桥']",技术,数据开发,本科,"移动互联网,金融",2485030,"技术导向,弹性自由,期权奖励,智能金融",数据工程师,"['数据挖掘', '数据']",15k-30k,3-5年
北京,71380,500-2000人,,技术,后端开发,本科,广告营销,2404023,"福利待遇优,办公环境好",高级大数据工程师-ICTR,"['大数据', '数据']",15k-25k,3-5年
北京,27072,150-500人,"['八里庄', '北洼路', '航天桥']",技术,后端开发,本科,"硬件,数据服务",1854300,专业技术团队,大数据高级研发工程师,"['大数据', '数据']",15k-20k,3-5年
北京,125447,50-150人,['四季青'],产品,产品经理,本科,"金融,数据服务",1772316,年度体检，节日补贴期权，弹性工作,需求分析师,"['分析师', '需求分析']",8k-16k,3-5年
北京,123763,500-2000人,,技术,后端开发,本科,"移动互联网,O2O",2444933,"数据挖掘,个性化推荐",大数据工程师,"['大数据', '数据']",15k-30k,3-5年
北京,133563,150-500人,,市场与销售,市场/营销,本科,"O2O,电子商务",2562070,扁平化管理 有爱团队 午餐下午茶,数据分析经理,"['数据分析', '数据']",15k-20k,3-5年
北京,122355,50-150人,,技术,数据开发,本科,"电子商务,移动互联网",2389019,"制作常规报,监控核心数,营收分析,行为分析",中级数据分析,"['数据分析', '数据挖掘', '数据']",15k-25k,3-5年
北京,1537,2000人以上,"['五道口', '清华大学', '中关村']",技术,后端开发,本科,"移动互联网,数据服务",1803481,接触最前沿云计算、实时计算、机器学习技术,搜狗地图-数据开发工程师,"['大数据', '数据库', '数据']",15k-30k,3-5年
北京,50702,2000人以上,"['大山子', '望京', '酒仙桥', '大山子', '望京', '酒仙桥']",技术,后端开发,本科,"移动互联网,O2O",1752571,期权,数据开发工程师,"['大数据', '数据库', '数据']",20k-30k,3-5年
北京,3112,500-2000人,,技术,后端开发,本科,"移动互联网,教育",2274240,空间大，期权激励，公司骨干，弹性工作制,数据算法工程师(J10416),"['数据', '算法']",20k-30k,3-5年
北京,79922,150-500人,"['上地', '马连洼', '西二旗']",金融,投融资,本科,"移动互联网,金融",2554186,"区块链技术,行业风口,氛围融洽,稳定创业",高级投资分析师,"['分析师', '投资']",20k-35k,3-5年
北京,8103,2000人以上,"['中关村', '苏州街', '苏州桥']",产品,产品经理/产品设计师,大专,"移动互联网,文化娱乐",2131419,上市公司 每年两次晋升机会 八险一金,数据分析师--数据挖掘,"['分析师', '数据分析', '数据挖掘', '数据']",15k-30k,3-5年
北京,59949,50-150人,"['北苑', '立水桥']",技术,后端开发,本科,"移动互联网,数据服务",1468120,大数据开发工程师,大数据开发工程师,"['大数据', '数据库', '数据']",15k-25k,3-5年
北京,42833,50-150人,"['望京', '大山子', '花家地']",技术,后端开发,本科,金融,2427139,福利好，免费工作餐，弹性工作制度。,数据开发工程师,"['大数据', '数据库', '数据']",10k-20k,3-5年
北京,53137,2000人以上,"['广渠门', '光明楼', '花市']",运营,运营,本科,O2O,2111372,"14薪,领导好,免费咖啡,免费水果",数据分析经理,"['数据分析', '数据']",14k-25k,3-5年
北京,103859,15-50人,,技术,后端开发,本科,"移动互联网,金融",2456100,"技术氛围好,管理扁平,成长空间大",BI数据分析师,"['分析师', '数据分析', '数据', 'BI']",15k-25k,3-5年
北京,112085,50-150人,,技术,后端开发,本科,移动互联网,2200959,五险一金，免费旅游，餐补，固定团建等等,数据开发,"['大数据', '数据库', '数据']",20k-30k,3-5年
北京,109042,150-500人,['三里屯'],开发/测试/运维类,数据开发,本科,"广告营销,数据服务",2569759,扁平管理,大数据工程师,"['数据分析', '数据挖掘', '大数据', '数据']",12k-20k,3-5年
北京,123763,500-2000人,,技术,后端开发,本科,"移动互联网,O2O",2444807,"大数据,流式计算",大数据工程师,"['大数据', '数据']",15k-30k,3-5年
北京,101,500-2000人,"['北京大学', '中关村', '苏州街']",技术,运维安全,本科,移动互联网,2490116,平台级别的软件，为整个迅雷公司提供服务,数据平台开发,"['ETL', '平台', '数据']",15k-30k,3-5年
北京,1914,2000人以上,"['安贞', '安定门', '和平街']",运营,运营,本科,"数据服务,文化娱乐",2550438,五险一金、弹性工作等,数据分析师(产品分析)-数据战略,"['分析师', '数据分析', '产品', '数据']",8k-12k,3-5年
北京,153742,少于15人,,技术,后端开发,本科,"信息安全,数据服务",2520380,极客文化，高薪待遇，股票期权，扁平化团队,大数据工程师,"['大数据', '数据']",18k-30k,3-5年
北京,40572,50-150人,"['中关村', '苏州街', '苏州桥']",开发/测试/运维类,后端开发,本科,金融,2579958,五险一金 餐补 15薪,数据模型师,"['Java', '数据']",15k-25k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",2479112,核心部门，平台大，待遇优，发展空间大,支付平台-高级数据分析师,"['支付', '平台', '分析师', '数据分析', '数据']",15k-30k,3-5年
北京,22391,500-2000人,"['白石桥', '魏公村', '万寿寺']",产品,产品经理/产品设计师,本科,金融,2390839,联想控股 服务三农 年底13-14.5薪,数据产品经理,"['产品经理', '产品', '数据']",20k-30k,3-5年
北京,9955,50-150人,"['五道口', '清华大学', '中关村']",技术,DBA,本科,"移动互联网,教育",1095603,五险一金足额上，交补餐补通通有，周末双休,资深大数据工程师,"['大数据', '数据']",20k-30k,3-5年
北京,11001,50-150人,,技术,后端开发,硕士,"企业服务,金融",2295344,精益创业，多元福利，硅谷文化，人人期权,大数据产品经理,"['产品经理', '大数据', '产品', '数据']",10k-20k,3-5年
北京,24561,2000人以上,"['亮马桥', '三元桥', '燕莎']",技术,后端开发,本科,电子商务,1492535,大数据方向 公司战略重点部门,大数据开发工程师,"['大数据', '数据库', '数据']",15k-30k,3-5年
北京,6774,500-2000人,"['大屯', '奥运村', '亚运村']",运营,运营,本科,"移动互联网,文化娱乐",1644768,十四薪，补充医疗，全额公积金，带薪休假,数据分析,"['数据分析', '数据']",15k-30k,3-5年
北京,81114,2000人以上,"['将台路', '花家地', '望京']",开发/测试/运维类,数据开发,本科,"移动互联网,电子商务",2569005,"上市公司,年底双薪,带薪年假,领导好",高级大数据工程师,"['高级', '中级', '数据分析', '数据挖掘', '大数据', '数据']",15k-25k,3-5年
北京,24984,500-2000人,"['建外大街', 'CBD', '东大桥']",产品/需求/项目类,产品设计/需求分析,本科,"社交网络,医疗健康",2577946,上升空间大，团队氛围活跃,数据产品经理,"['产品经理', '产品', '数据']",15k-20k,3-5年
北京,124751,50-150人,['西直门'],技术,管理岗,本科,"企业服务,数据服务",2514608,五险一金 补充医疗保险 通讯补贴 体检,数据建模工程师,"['架构师', '数据', '建模']",20k-30k,3-5年
北京,395,2000人以上,,运营,运营,本科,"电子商务,生活服务",2551263,六险一金、技术大牛、免费午餐、高速成长,经营分析师,['分析师'],15k-25k,3-5年
北京,90204,2000人以上,['西北旺'],技术,后端开发,本科,"金融,数据服务",2028749,五险一金 饭补交通补 弹性工作制 nice老板,大数据开发工程师,"['大数据', '数据库', '数据']",15k-25k,3-5年
北京,4188,500-2000人,,技术,后端开发,本科,"移动互联网,金融",2564144,六险一金 16薪 弹性工作 极客牛人,大数据开发工程师,"['大数据', '数据库', '数据']",15k-30k,3-5年
北京,6996,150-500人,,技术,数据开发,本科,金融,2376462,"成长空间,技术驱动,顶尖团队,弹性工作",高级数据分析工程师,"['数据分析', '数据挖掘', '数据']",15k-30k,3-5年
北京,126405,50-150人,"['亮马桥', '三元桥', '燕莎']",运营,运营,本科,"O2O,医疗健康",2304314,"副总直管,空间大,逗比多",数据分析,"['数据分析', '数据']",8k-15k,3-5年
北京,27988,500-2000人,"['姚家园', '十里堡', '高碑店']",金融,投融资,大专,"移动互联网,广告营销",2531918,六险一金 班车接送 带薪年假 带薪病假,行业分析师,['分析师'],12k-15k,3-5年
北京,50702,2000人以上,,技术,DBA,本科,"移动互联网,O2O",2036739,核心业务，团队氛围好,数据仓库,"['数据仓库', '数据']",20k-40k,3-5年
北京,116711,150-500人,"['西二旗', '上地', '马连洼']",技术,后端开发,本科,"移动互联网,企业服务",2401484,五险一金 绩效奖金 技术大拿多/氛围好,大数据平台开发工程师,"['平台', '大数据', '数据']",15k-25k,3-5年
北京,53260,150-500人,"['小营', '芍药居', '对外经贸']",金融,风控,本科,"电子商务,金融",2146585,五险一金，水果零食，前景广阔,数据专员,['数据'],8k-12k,3-5年
北京,3786,2000人以上,,技术,后端开发,本科,"移动互联网,金融",2035915,弹性工作制，六险一金，最高18薪,数据抓取工程师,['数据'],20k-40k,3-5年
北京,89541,2000人以上,"['西北旺', '马连洼', '上地']",技术,后端开发,硕士,"移动互联网,电子商务",2101727,与谷歌大牛做同事，15薪，期权，六险一金,数据架构工程师/架构师(J12673),"['架构师', '数据']",20k-40k,3-5年
北京,37446,50-150人,"['望京', '大山子', '花家地']",技术,后端开发,本科,移动互联网,1996614,晋升机会、培训机会、扁平管理、团建丰富,大数据开发工程师,"['大数据', '数据库', '数据']",25k-45k,3-5年
北京,133,500-2000人,['姚家园'],技术,后端开发,本科,"移动互联网,信息安全",2518111,国际化平台，优秀技术团队，良好的发展机会,大数据工程师,"['大数据', '数据']",15k-25k,3-5年
北京,8332,500-2000人,"['马甸', '北太平庄', '健翔桥']",技术,后端开发,本科,移动互联网,2034856,上市公司 股权激励 年终奖,大数据开发工程师,"['大数据', '数据库', '数据']",15k-25k,3-5年
北京,3038,500-2000人,"['中关村', '知春路', '双榆树']",技术,数据开发,本科,数据服务,1638587,六险一金、弹性工作、奖金丰厚、技术牛人多,数据科学家,"['数据挖掘', '数据']",15k-30k,3-5年
北京,61921,2000人以上,,技术,DBA,本科,"移动互联网,金融",2396352,九鼎控股 公园办公 六险一金 有钱任性,数据工程师,['数据'],15k-30k,3-5年
北京,139054,15-50人,"['柳芳', '左家庄', '和平里']",技术,数据开发,本科,"分类信息,数据服务",2103724,"五险一金,绩效奖金,扁平管理,带薪年假",大数据/搜索引擎开发工程师,"['搜索', '搜索引擎', '大数据', '数据', '算法']",15k-25k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",技术,后端开发,本科,移动互联网,1638760,期权激励，六险一金，BAT团队，福利最全,【滴滴社招】【大数据--算法研究员】--北京,"['大数据', '数据', '算法']",20k-40k,3-5年
北京,24561,2000人以上,,技术,后端开发,本科,电子商务,2547750,"知名电商,发展空间,五险一金,弹性工作",广告数据开发工程师,"['大数据', '数据库', '广告', '数据']",15k-30k,3-5年
北京,35773,500-2000人,,技术,高端技术职位,本科,"旅游,数据服务",1898123,五险一金 带薪休假 绩效奖金,大数据架构师 / 数据中心总监,"['大数据', '架构师', '数据']",30k-50k,3-5年
北京,31590,2000人以上,,技术,后端开发,本科,"移动互联网,生活服务",2297707,车联网、大数据、五险一金、弹性工作,高级数据分析工程师（055-XG1）,"['数据分析', '数据']",9k-14k,3-5年
北京,50702,2000人以上,"['望京', '来广营']",技术,后端开发,本科,"移动互联网,O2O",2436585,核心部门，平台大，待遇优，发展空间大,支付平台-高级数据分析师,"['支付', '平台', '分析师', '数据分析', '数据']",10k-20k,3-5年
北京,42557,50-150人,"['北下关', '交通大学', '皂君庙']",技术,后端开发,本科,"移动互联网,数据服务",2149640,一个水涨船高的简单道理。,气象数据处理工程师,['数据'],15k-25k,3-5年
北京,51835,500-2000人,"['来广营', '望京']",技术,DBA,本科,"移动互联网,O2O",811076,五险一金 绩效奖金 弹性工作 员工旅游,数据仓库,"['数据仓库', '数据']",20k-30k,3-5年
北京,3038,500-2000人,"['中关村', '知春路', '双榆树']",技术,数据开发,本科,数据服务,2105167,六险一金、弹性工作、奖金丰厚、技术牛人多,数据科学家,"['数据挖掘', '数据']",15k-30k,3-5年
北京,18497,15-50人,"['上地', '西北旺']",技术,后端开发,本科,数据服务,2522014,良好的晋升空间 六险一金 年假 旅游等,大数据高级开发工程师,"['大数据', '数据']",15k-30k,3-5年
北京,701,500-2000人,"['双桥', '管庄', '定福庄']",技术,管理岗,本科,"移动互联网,电子商务",2492144,A股上市，福利全，独栋大厦，激励多,大数据架构工程师,"['大数据', '架构师', '数据']",25k-40k,3-5年
北京,2474,500-2000人,"['西北旺', '马连洼', '上地']",技术,后端开发,本科,移动互联网,1638759,期权激励，六险一金，BAT团队，福利最全,【滴滴社招】【大数据---资深算法工程师/架构师】--北京,"['大数据', '架构师', '数据', '算法']",20k-40k,3-5年
北京,4286,500-2000人,,技术,后端开发,本科,"移动互联网,游戏",2068862,过节费，旅游，年终奖金，各种福利等着你！,大数据平台工程师,"['平台', '大数据', '后端开发', '数据']",20k-35k,3-5年
北京,27175,500-2000人,"['交通大学', '北下关', '白石桥']",技术,后端开发,大专,移动互联网,2519960,上市公司、五险一金、绩效奖、带薪年假等,大数据算法工程师,"['大数据', '数据', '算法']",15k-25k,3-5年
北京,151381,150-500人,['东四'],技术,后端开发,硕士,"移动互联网,金融",2453078,"活动丰富,氛围哈皮,超级棒",数据科学家,['数据'],30k-60k,3-5年
北京,40459,500-2000人,"['五道口', '清华大学', '中关村']",技术,后端开发,本科,移动互联网,1514669,发展空间 技术大牛 弹性工作 休闲餐点,高级大数据平台开发工程师,"['平台', '大数据', '数据']",20k-40k,3-5年
北京,3786,2000人以上,,产品,产品经理/产品设计师,本科,"移动互联网,金融",2459361,上市公司，六险一金，丰厚年终,数据产品经理,"['产品经理', '产品', '数据']",15k-30k,3-5年
北京,151117,500-2000人,,金融,风控,本科,"移动互联网,金融",2475878,"五险一金,免费班车,免费体检",数据分析主管,"['数据分析', '风控', '数据']",10k-15k,3-5年
北京,1211,150-500人,"['望京', '花家地', '来广营']",开发/测试/运维类,数据开发,本科,"移动互联网,数据服务",2566149,互联网大数据领先品牌 六险一金 弹性工作,大数据研发工程师,"['资深', '高级', '中级', '大数据', '数据']",15k-25k,3-5年
北京,24561,2000人以上,"['亮马桥', '三元桥', '燕莎']",技术,运维安全,本科,电子商务,2212824,优秀的团队 核心战略部门,数据仓库开发工程师,"['ETL', '数据仓库', '数据']",18k-35k,3-5年
